time              Acceleration                 	Velocity                 Angel_Acceleration            	Angel_Velocity
1.8500s     (0.00000,1.57000,0.00000)    (0.00000,2.90450,0.00000)    (0.00000,0.00000,-3.13729)    (0.00000,0.00000,0.66294)
1.8600s     (0.00000,1.57000,0.00000)    (0.00000,2.92020,0.00000)    (0.00000,0.00000,-1.04149)    (0.00000,0.00000,0.65253)
1.8700s     (0.00000,1.57000,0.00000)    (0.00000,2.93590,0.00000)    (0.00000,0.00000,2.37921)    (0.00000,0.00000,0.67632)
1.8800s     (0.00000,1.57000,0.00000)    (0.00000,2.95160,0.00000)    (0.00000,0.00000,2.76541)    (0.00000,0.00000,0.70397)
1.8900s     (0.00000,1.57000,0.00000)    (0.00000,2.96730,0.00000)    (0.00000,0.00000,-0.41880)    (0.00000,0.00000,0.69979)
1.9000s     (0.00000,1.57000,0.00000)    (0.00000,2.98300,0.00000)    (0.00000,0.00000,-3.06502)    (0.00000,0.00000,0.66914)
1.9100s     (0.00000,1.57000,0.00000)    (0.00000,2.99870,0.00000)    (0.00000,0.00000,-1.68046)    (0.00000,0.00000,0.65233)
1.9200s     (0.00000,1.57000,0.00000)    (0.00000,3.01440,0.00000)    (0.00000,0.00000,1.94289)    (0.00000,0.00000,0.67176)
1.9300s     (0.00000,1.57000,0.00000)    (0.00000,3.03010,0.00000)    (0.00000,0.00000,2.96562)    (0.00000,0.00000,0.70142)
1.9400s     (0.00000,1.57000,0.00000)    (0.00000,3.04580,0.00000)    (0.00000,0.00000,-0.02870)    (0.00000,0.00000,0.70113)
1.9500s     (0.00000,1.57000,0.00000)    (0.00000,3.06150,0.00000)    (0.00000,0.00000,-2.99065)    (0.00000,0.00000,0.67122)
1.9600s     (0.00000,1.57000,0.00000)    (0.00000,3.07720,0.00000)    (0.00000,0.00000,-1.82815)    (0.00000,0.00000,0.65294)
1.9700s     (0.00000,1.57000,0.00000)    (0.00000,3.09290,0.00000)    (0.00000,0.00000,1.88625)    (0.00000,0.00000,0.67180)
1.9800s     (0.00000,1.57000,0.00000)    (0.00000,3.10860,0.00000)    (0.00000,0.00000,2.95386)    (0.00000,0.00000,0.70134)
1.9900s     (0.00000,1.57000,0.00000)    (0.00000,3.12430,0.00000)    (0.00000,0.00000,-0.17057)    (0.00000,0.00000,0.69964)
2.0000s     (0.00000,1.57000,0.00000)    (0.00000,3.14000,0.00000)    (0.00000,0.00000,-3.05698)    (0.00000,0.00000,0.66907)
2.0100s     (0.00000,1.57000,0.00000)    (0.00000,3.15570,0.00000)    (0.00000,0.00000,-1.52815)    (0.00000,0.00000,0.65379)
2.0200s     (0.00000,1.57000,0.00000)    (0.00000,3.17140,0.00000)    (0.00000,0.00000,2.23388)    (0.00000,0.00000,0.67613)
2.0300s     (0.00000,1.57000,0.00000)    (0.00000,3.18710,0.00000)    (0.00000,0.00000,2.71375)    (0.00000,0.00000,0.70326)
2.0400s     (0.00000,1.57000,0.00000)    (0.00000,3.20280,0.00000)    (0.00000,0.00000,-0.83575)    (0.00000,0.00000,0.69491)
2.0500s     (0.00000,1.57000,0.00000)    (0.00000,3.21850,0.00000)    (0.00000,0.00000,-3.13946)    (0.00000,0.00000,0.66351)
2.0600s     (0.00000,1.57000,0.00000)    (0.00000,3.23420,0.00000)    (0.00000,0.00000,-0.70121)    (0.00000,0.00000,0.65650)
2.0700s     (0.00000,1.57000,0.00000)    (0.00000,3.24990,0.00000)    (0.00000,0.00000,2.81044)    (0.00000,0.00000,0.68460)
2.0800s     (0.00000,1.57000,0.00000)    (0.00000,3.26560,0.00000)    (0.00000,0.00000,2.00532)    (0.00000,0.00000,0.70466)
2.0900s     (0.00000,1.57000,0.00000)    (0.00000,3.28130,0.00000)    (0.00000,0.00000,-1.91111)    (0.00000,0.00000,0.68555)
2.1000s     (0.00000,1.57000,0.00000)    (0.00000,3.29700,0.00000)    (0.00000,0.00000,-2.84416)    (0.00000,0.00000,0.65710)
2.1100s     (0.00000,1.57000,0.00000)    (0.00000,3.31270,0.00000)    (0.00000,0.00000,0.70893)    (0.00000,0.00000,0.66419)
2.1200s     (0.00000,1.57000,0.00000)    (0.00000,3.32840,0.00000)    (0.00000,0.00000,3.13905)    (0.00000,0.00000,0.69558)
2.1300s     (0.00000,1.57000,0.00000)    (0.00000,3.34410,0.00000)    (0.00000,0.00000,0.53723)    (0.00000,0.00000,0.70096)
2.1400s     (0.00000,1.57000,0.00000)    (0.00000,3.35980,0.00000)    (0.00000,0.00000,-2.93689)    (0.00000,0.00000,0.67159)
2.1500s     (0.00000,1.57000,0.00000)    (0.00000,3.37550,0.00000)    (0.00000,0.00000,-1.62612)    (0.00000,0.00000,0.65533)
2.1600s     (0.00000,1.57000,0.00000)    (0.00000,3.39120,0.00000)    (0.00000,0.00000,2.36017)    (0.00000,0.00000,0.67893)
2.1700s     (0.00000,1.57000,0.00000)    (0.00000,3.40690,0.00000)    (0.00000,0.00000,2.43902)    (0.00000,0.00000,0.70332)
2.1800s     (0.00000,1.57000,0.00000)    (0.00000,3.42260,0.00000)    (0.00000,0.00000,-1.55673)    (0.00000,0.00000,0.68775)
2.1900s     (0.00000,1.57000,0.00000)    (0.00000,3.43830,0.00000)    (0.00000,0.00000,-2.93529)    (0.00000,0.00000,0.65840)
2.2000s     (0.00000,1.57000,0.00000)    (0.00000,3.45400,0.00000)    (0.00000,0.00000,0.66805)    (0.00000,0.00000,0.66508)
2.2100s     (0.00000,1.57000,0.00000)    (0.00000,3.46970,0.00000)    (0.00000,0.00000,3.13177)    (0.00000,0.00000,0.69640)
2.2200s     (0.00000,1.57000,0.00000)    (0.00000,3.48540,0.00000)    (0.00000,0.00000,0.19757)    (0.00000,0.00000,0.69837)
2.2300s     (0.00000,1.57000,0.00000)    (0.00000,3.50110,0.00000)    (0.00000,0.00000,-3.08260)    (0.00000,0.00000,0.66754)
2.2400s     (0.00000,1.57000,0.00000)    (0.00000,3.51680,0.00000)    (0.00000,0.00000,-0.96700)    (0.00000,0.00000,0.65787)
2.2500s     (0.00000,1.57000,0.00000)    (0.00000,3.53250,0.00000)    (0.00000,0.00000,2.85702)    (0.00000,0.00000,0.68645)
2.2600s     (0.00000,1.57000,0.00000)    (0.00000,3.54820,0.00000)    (0.00000,0.00000,1.60343)    (0.00000,0.00000,0.70248)
2.2700s     (0.00000,1.57000,0.00000)    (0.00000,3.56390,0.00000)    (0.00000,0.00000,-2.52359)    (0.00000,0.00000,0.67724)
2.2800s     (0.00000,1.57000,0.00000)    (0.00000,3.57960,0.00000)    (0.00000,0.00000,-2.09807)    (0.00000,0.00000,0.65626)
2.2900s     (0.00000,1.57000,0.00000)    (0.00000,3.59530,0.00000)    (0.00000,0.00000,2.14377)    (0.00000,0.00000,0.67770)
2.3000s     (0.00000,1.57000,0.00000)    (0.00000,3.61100,0.00000)    (0.00000,0.00000,2.46006)    (0.00000,0.00000,0.70230)
2.3100s     (0.00000,1.57000,0.00000)    (0.00000,3.62670,0.00000)    (0.00000,0.00000,-1.76356)    (0.00000,0.00000,0.68467)
2.3200s     (0.00000,1.57000,0.00000)    (0.00000,3.64240,0.00000)    (0.00000,0.00000,-2.71068)    (0.00000,0.00000,0.65756)
2.3300s     (0.00000,1.57000,0.00000)    (0.00000,3.65810,0.00000)    (0.00000,0.00000,1.41843)    (0.00000,0.00000,0.67174)
2.3400s     (0.00000,1.57000,0.00000)    (0.00000,3.67380,0.00000)    (0.00000,0.00000,2.87344)    (0.00000,0.00000,0.70048)
2.3500s     (0.00000,1.57000,0.00000)    (0.00000,3.68950,0.00000)    (0.00000,0.00000,-1.12958)    (0.00000,0.00000,0.68918)
2.3600s     (0.00000,1.57000,0.00000)    (0.00000,3.70520,0.00000)    (0.00000,0.00000,-2.97276)    (0.00000,0.00000,0.65945)
2.3700s     (0.00000,1.57000,0.00000)    (0.00000,3.72090,0.00000)    (0.00000,0.00000,0.91185)    (0.00000,0.00000,0.66857)
2.3800s     (0.00000,1.57000,0.00000)    (0.00000,3.73660,0.00000)    (0.00000,0.00000,3.02778)    (0.00000,0.00000,0.69885)
2.3900s     (0.00000,1.57000,0.00000)    (0.00000,3.75230,0.00000)    (0.00000,0.00000,-0.77174)    (0.00000,0.00000,0.69113)
2.4000s     (0.00000,1.57000,0.00000)    (0.00000,3.76800,0.00000)    (0.00000,0.00000,-3.05344)    (0.00000,0.00000,0.66060)
2.4100s     (0.00000,1.57000,0.00000)    (0.00000,3.78370,0.00000)    (0.00000,0.00000,0.71375)    (0.00000,0.00000,0.66774)
2.4200s     (0.00000,1.57000,0.00000)    (0.00000,3.79940,0.00000)    (0.00000,0.00000,3.05730)    (0.00000,0.00000,0.69831)
2.4300s     (0.00000,1.57000,0.00000)    (0.00000,3.81510,0.00000)    (0.00000,0.00000,-0.73835)    (0.00000,0.00000,0.69093)
2.4400s     (0.00000,1.57000,0.00000)    (0.00000,3.83080,0.00000)    (0.00000,0.00000,-3.04116)    (0.00000,0.00000,0.66051)
2.4500s     (0.00000,1.57000,0.00000)    (0.00000,3.84650,0.00000)    (0.00000,0.00000,0.84575)    (0.00000,0.00000,0.66897)
2.4600s     (0.00000,1.57000,0.00000)    (0.00000,3.86220,0.00000)    (0.00000,0.00000,2.99921)    (0.00000,0.00000,0.69896)
2.4700s     (0.00000,1.57000,0.00000)    (0.00000,3.87790,0.00000)    (0.00000,0.00000,-1.03270)    (0.00000,0.00000,0.68864)
2.4800s     (0.00000,1.57000,0.00000)    (0.00000,3.89360,0.00000)    (0.00000,0.00000,-2.92004)    (0.00000,0.00000,0.65944)
2.4900s     (0.00000,1.57000,0.00000)    (0.00000,3.90930,0.00000)    (0.00000,0.00000,1.29424)    (0.00000,0.00000,0.67238)
2.5000s     (0.00000,1.57000,0.00000)    (0.00000,3.92500,0.00000)    (0.00000,0.00000,2.78533)    (0.00000,0.00000,0.70023)
2.5100s     (0.00000,1.57000,0.00000)    (0.00000,3.94070,0.00000)    (0.00000,0.00000,-1.61869)    (0.00000,0.00000,0.68404)
2.5200s     (0.00000,1.57000,0.00000)    (0.00000,3.95640,0.00000)    (0.00000,0.00000,-2.57334)    (0.00000,0.00000,0.65831)
2.5300s     (0.00000,1.57000,0.00000)    (0.00000,3.97210,0.00000)    (0.00000,0.00000,1.98830)    (0.00000,0.00000,0.67819)
2.5400s     (0.00000,1.57000,0.00000)    (0.00000,3.98780,0.00000)    (0.00000,0.00000,2.25883)    (0.00000,0.00000,0.70078)
2.5500s     (0.00000,1.57000,0.00000)    (0.00000,4.00350,0.00000)    (0.00000,0.00000,-2.37304)    (0.00000,0.00000,0.67705)
2.5600s     (0.00000,1.57000,0.00000)    (0.00000,4.01920,0.00000)    (0.00000,0.00000,-1.81984)    (0.00000,0.00000,0.65885)
2.5700s     (0.00000,1.57000,0.00000)    (0.00000,4.03490,0.00000)    (0.00000,0.00000,2.73192)    (0.00000,0.00000,0.68617)
2.5800s     (0.00000,1.57000,0.00000)    (0.00000,4.05060,0.00000)    (0.00000,0.00000,1.24061)    (0.00000,0.00000,0.69858)
2.5900s     (0.00000,1.57000,0.00000)    (0.00000,4.06630,0.00000)    (0.00000,0.00000,-3.00881)    (0.00000,0.00000,0.66849)
2.6000s     (0.00000,1.57000,0.00000)    (0.00000,4.08200,0.00000)    (0.00000,0.00000,-0.52214)    (0.00000,0.00000,0.66327)
2.6100s     (0.00000,1.57000,0.00000)    (0.00000,4.09770,0.00000)    (0.00000,0.00000,3.13782)    (0.00000,0.00000,0.69465)
2.6200s     (0.00000,1.57000,0.00000)    (0.00000,4.11340,0.00000)    (0.00000,0.00000,-0.31117)    (0.00000,0.00000,0.69154)
2.6300s     (0.00000,1.57000,0.00000)    (0.00000,4.12910,0.00000)    (0.00000,0.00000,-3.04808)    (0.00000,0.00000,0.66106)
2.6400s     (0.00000,1.57000,0.00000)    (0.00000,4.14480,0.00000)    (0.00000,0.00000,1.20192)    (0.00000,0.00000,0.67307)
2.6500s     (0.00000,1.57000,0.00000)    (0.00000,4.16050,0.00000)    (0.00000,0.00000,2.67730)    (0.00000,0.00000,0.69985)
2.6600s     (0.00000,1.57000,0.00000)    (0.00000,4.17620,0.00000)    (0.00000,0.00000,-2.05489)    (0.00000,0.00000,0.67930)
2.6700s     (0.00000,1.57000,0.00000)    (0.00000,4.19190,0.00000)    (0.00000,0.00000,-1.99105)    (0.00000,0.00000,0.65939)
2.6800s     (0.00000,1.57000,0.00000)    (0.00000,4.20760,0.00000)    (0.00000,0.00000,2.74131)    (0.00000,0.00000,0.68680)
2.6900s     (0.00000,1.57000,0.00000)    (0.00000,4.22330,0.00000)    (0.00000,0.00000,1.00360)    (0.00000,0.00000,0.69684)
2.7000s     (0.00000,1.57000,0.00000)    (0.00000,4.23900,0.00000)    (0.00000,0.00000,-3.11165)    (0.00000,0.00000,0.66572)
2.7100s     (0.00000,1.57000,0.00000)    (0.00000,4.25470,0.00000)    (0.00000,0.00000,0.19862)    (0.00000,0.00000,0.66771)
2.7200s     (0.00000,1.57000,0.00000)    (0.00000,4.27040,0.00000)    (0.00000,0.00000,3.02803)    (0.00000,0.00000,0.69799)
2.7300s     (0.00000,1.57000,0.00000)    (0.00000,4.28610,0.00000)    (0.00000,0.00000,-1.44744)    (0.00000,0.00000,0.68351)
2.7400s     (0.00000,1.57000,0.00000)    (0.00000,4.30180,0.00000)    (0.00000,0.00000,-2.40732)    (0.00000,0.00000,0.65944)
2.7500s     (0.00000,1.57000,0.00000)    (0.00000,4.31750,0.00000)    (0.00000,0.00000,2.50227)    (0.00000,0.00000,0.68446)
2.7600s     (0.00000,1.57000,0.00000)    (0.00000,4.33320,0.00000)    (0.00000,0.00000,1.27168)    (0.00000,0.00000,0.69718)
2.7700s     (0.00000,1.57000,0.00000)    (0.00000,4.34890,0.00000)    (0.00000,0.00000,-3.09008)    (0.00000,0.00000,0.66628)
2.7800s     (0.00000,1.57000,0.00000)    (0.00000,4.36460,0.00000)    (0.00000,0.00000,0.20951)    (0.00000,0.00000,0.66837)
2.7900s     (0.00000,1.57000,0.00000)    (0.00000,4.38030,0.00000)    (0.00000,0.00000,2.98169)    (0.00000,0.00000,0.69819)
2.8000s     (0.00000,1.57000,0.00000)    (0.00000,4.39600,0.00000)    (0.00000,0.00000,-1.71474)    (0.00000,0.00000,0.68104)
2.8100s     (0.00000,1.57000,0.00000)    (0.00000,4.41170,0.00000)    (0.00000,0.00000,-2.08798)    (0.00000,0.00000,0.66016)
2.8200s     (0.00000,1.57000,0.00000)    (0.00000,4.42740,0.00000)    (0.00000,0.00000,2.82067)    (0.00000,0.00000,0.68837)
2.8300s     (0.00000,1.57000,0.00000)    (0.00000,4.44310,0.00000)    (0.00000,0.00000,0.54879)    (0.00000,0.00000,0.69386)
2.8400s     (0.00000,1.57000,0.00000)    (0.00000,4.45880,0.00000)    (0.00000,0.00000,-3.12091)    (0.00000,0.00000,0.66265)
2.8500s     (0.00000,1.57000,0.00000)    (0.00000,4.47450,0.00000)    (0.00000,0.00000,1.23210)    (0.00000,0.00000,0.67497)
2.8600s     (0.00000,1.57000,0.00000)    (0.00000,4.49020,0.00000)    (0.00000,0.00000,2.39574)    (0.00000,0.00000,0.69893)
2.8700s     (0.00000,1.57000,0.00000)    (0.00000,4.50590,0.00000)    (0.00000,0.00000,-2.65781)    (0.00000,0.00000,0.67235)
2.8800s     (0.00000,1.57000,0.00000)    (0.00000,4.52160,0.00000)    (0.00000,0.00000,-0.77163)    (0.00000,0.00000,0.66463)
2.8900s     (0.00000,1.57000,0.00000)    (0.00000,4.53730,0.00000)    (0.00000,0.00000,3.13191)    (0.00000,0.00000,0.69595)
2.9000s     (0.00000,1.57000,0.00000)    (0.00000,4.55300,0.00000)    (0.00000,0.00000,-1.21863)    (0.00000,0.00000,0.68377)
2.9100s     (0.00000,1.57000,0.00000)    (0.00000,4.56870,0.00000)    (0.00000,0.00000,-2.33531)    (0.00000,0.00000,0.66041)
2.9200s     (0.00000,1.57000,0.00000)    (0.00000,4.58440,0.00000)    (0.00000,0.00000,2.75839)    (0.00000,0.00000,0.68800)
2.9300s     (0.00000,1.57000,0.00000)    (0.00000,4.60010,0.00000)    (0.00000,0.00000,0.47223)    (0.00000,0.00000,0.69272)
2.9400s     (0.00000,1.57000,0.00000)    (0.00000,4.61580,0.00000)    (0.00000,0.00000,-3.07553)    (0.00000,0.00000,0.66196)
2.9500s     (0.00000,1.57000,0.00000)    (0.00000,4.63150,0.00000)    (0.00000,0.00000,1.67814)    (0.00000,0.00000,0.67874)
2.9600s     (0.00000,1.57000,0.00000)    (0.00000,4.64720,0.00000)    (0.00000,0.00000,1.87355)    (0.00000,0.00000,0.69748)
2.9700s     (0.00000,1.57000,0.00000)    (0.00000,4.66290,0.00000)    (0.00000,0.00000,-3.03037)    (0.00000,0.00000,0.66718)
2.9800s     (0.00000,1.57000,0.00000)    (0.00000,4.67860,0.00000)    (0.00000,0.00000,0.36404)    (0.00000,0.00000,0.67082)
2.9900s     (0.00000,1.57000,0.00000)    (0.00000,4.69430,0.00000)    (0.00000,0.00000,2.74924)    (0.00000,0.00000,0.69831)
3.0000s     (0.00000,1.57000,0.00000)    (0.00000,4.71000,0.00000)    (0.00000,0.00000,-2.45755)    (0.00000,0.00000,0.67373)
3.0100s     (0.00000,1.57000,0.00000)    (0.00000,4.72570,0.00000)    (0.00000,0.00000,-0.83842)    (0.00000,0.00000,0.66535)
3.0200s     (0.00000,1.57000,0.00000)    (0.00000,4.74140,0.00000)    (0.00000,0.00000,3.11009)    (0.00000,0.00000,0.69645)
3.0300s     (0.00000,1.57000,0.00000)    (0.00000,4.75710,0.00000)    (0.00000,0.00000,-1.64989)    (0.00000,0.00000,0.67995)
3.0400s     (0.00000,1.57000,0.00000)    (0.00000,4.77280,0.00000)    (0.00000,0.00000,-1.76160)    (0.00000,0.00000,0.66234)
3.0500s     (0.00000,1.57000,0.00000)    (0.00000,4.78850,0.00000)    (0.00000,0.00000,3.09642)    (0.00000,0.00000,0.69330)
3.0600s     (0.00000,1.57000,0.00000)    (0.00000,4.80420,0.00000)    (0.00000,0.00000,-0.83360)    (0.00000,0.00000,0.68496)
3.0700s     (0.00000,1.57000,0.00000)    (0.00000,4.81990,0.00000)    (0.00000,0.00000,-2.37918)    (0.00000,0.00000,0.66117)
3.0800s     (0.00000,1.57000,0.00000)    (0.00000,4.83560,0.00000)    (0.00000,0.00000,2.87902)    (0.00000,0.00000,0.68996)
3.0900s     (0.00000,1.57000,0.00000)    (0.00000,4.85130,0.00000)    (0.00000,0.00000,-0.14225)    (0.00000,0.00000,0.68854)
3.1000s     (0.00000,1.57000,0.00000)    (0.00000,4.86700,0.00000)    (0.00000,0.00000,-2.74347)    (0.00000,0.00000,0.66110)
3.1100s     (0.00000,1.57000,0.00000)    (0.00000,4.88270,0.00000)    (0.00000,0.00000,2.60353)    (0.00000,0.00000,0.68714)
3.1200s     (0.00000,1.57000,0.00000)    (0.00000,4.89840,0.00000)    (0.00000,0.00000,0.36626)    (0.00000,0.00000,0.69080)
3.1300s     (0.00000,1.57000,0.00000)    (0.00000,4.91410,0.00000)    (0.00000,0.00000,-2.93185)    (0.00000,0.00000,0.66148)
3.1400s     (0.00000,1.57000,0.00000)    (0.00000,4.92980,0.00000)    (0.00000,0.00000,2.37165)    (0.00000,0.00000,0.68520)
3.1500s     (0.00000,1.57000,0.00000)    (0.00000,4.94550,0.00000)    (0.00000,0.00000,0.67907)    (0.00000,0.00000,0.69199)
3.1600s     (0.00000,1.57000,0.00000)    (0.00000,4.96120,0.00000)    (0.00000,0.00000,-3.01293)    (0.00000,0.00000,0.66186)
3.1700s     (0.00000,1.57000,0.00000)    (0.00000,4.97690,0.00000)    (0.00000,0.00000,2.24330)    (0.00000,0.00000,0.68430)
3.1800s     (0.00000,1.57000,0.00000)    (0.00000,4.99260,0.00000)    (0.00000,0.00000,0.80088)    (0.00000,0.00000,0.69230)
3.1900s     (0.00000,1.57000,0.00000)    (0.00000,5.00830,0.00000)    (0.00000,0.00000,-3.02963)    (0.00000,0.00000,0.66201)
3.2000s     (0.00000,1.57000,0.00000)    (0.00000,5.02400,0.00000)    (0.00000,0.00000,2.24516)    (0.00000,0.00000,0.68446)
3.2100s     (0.00000,1.57000,0.00000)    (0.00000,5.03970,0.00000)    (0.00000,0.00000,0.73625)    (0.00000,0.00000,0.69182)
3.2200s     (0.00000,1.57000,0.00000)    (0.00000,5.05540,0.00000)    (0.00000,0.00000,-2.99267)    (0.00000,0.00000,0.66189)
3.2300s     (0.00000,1.57000,0.00000)    (0.00000,5.07110,0.00000)    (0.00000,0.00000,2.37687)    (0.00000,0.00000,0.68566)
3.2400s     (0.00000,1.57000,0.00000)    (0.00000,5.08680,0.00000)    (0.00000,0.00000,0.48255)    (0.00000,0.00000,0.69049)
3.2500s     (0.00000,1.57000,0.00000)    (0.00000,5.10250,0.00000)    (0.00000,0.00000,-2.87936)    (0.00000,0.00000,0.66170)
3.2600s     (0.00000,1.57000,0.00000)    (0.00000,5.11820,0.00000)    (0.00000,0.00000,2.61093)    (0.00000,0.00000,0.68780)
3.2700s     (0.00000,1.57000,0.00000)    (0.00000,5.13390,0.00000)    (0.00000,0.00000,0.03375)    (0.00000,0.00000,0.68814)
3.2800s     (0.00000,1.57000,0.00000)    (0.00000,5.14960,0.00000)    (0.00000,0.00000,-2.63634)    (0.00000,0.00000,0.66178)
3.2900s     (0.00000,1.57000,0.00000)    (0.00000,5.16530,0.00000)    (0.00000,0.00000,2.88640)    (0.00000,0.00000,0.69064)
3.3000s     (0.00000,1.57000,0.00000)    (0.00000,5.18100,0.00000)    (0.00000,0.00000,-0.60517)    (0.00000,0.00000,0.68459)
3.3100s     (0.00000,1.57000,0.00000)    (0.00000,5.19670,0.00000)    (0.00000,0.00000,-2.18915)    (0.00000,0.00000,0.66270)
3.3200s     (0.00000,1.57000,0.00000)    (0.00000,5.21240,0.00000)    (0.00000,0.00000,3.10030)    (0.00000,0.00000,0.69370)
3.3300s     (0.00000,1.57000,0.00000)    (0.00000,5.22810,0.00000)    (0.00000,0.00000,-1.39341)    (0.00000,0.00000,0.67977)
3.3400s     (0.00000,1.57000,0.00000)    (0.00000,5.24380,0.00000)    (0.00000,0.00000,-1.46448)    (0.00000,0.00000,0.66512)
3.3500s     (0.00000,1.57000,0.00000)    (0.00000,5.25950,0.00000)    (0.00000,0.00000,3.10593)    (0.00000,0.00000,0.69618)
3.3600s     (0.00000,1.57000,0.00000)    (0.00000,5.27520,0.00000)    (0.00000,0.00000,-2.22342)    (0.00000,0.00000,0.67395)
3.3700s     (0.00000,1.57000,0.00000)    (0.00000,5.29090,0.00000)    (0.00000,0.00000,-0.43135)    (0.00000,0.00000,0.66964)
3.3800s     (0.00000,1.57000,0.00000)    (0.00000,5.30660,0.00000)    (0.00000,0.00000,2.73238)    (0.00000,0.00000,0.69696)
3.3900s     (0.00000,1.57000,0.00000)    (0.00000,5.32230,0.00000)    (0.00000,0.00000,-2.89719)    (0.00000,0.00000,0.66799)
3.4000s     (0.00000,1.57000,0.00000)    (0.00000,5.33800,0.00000)    (0.00000,0.00000,0.83982)    (0.00000,0.00000,0.67639)
3.4100s     (0.00000,1.57000,0.00000)    (0.00000,5.35370,0.00000)    (0.00000,0.00000,1.84140)    (0.00000,0.00000,0.69480)
3.4200s     (0.00000,1.57000,0.00000)    (0.00000,5.36940,0.00000)    (0.00000,0.00000,-3.13551)    (0.00000,0.00000,0.66344)
3.4300s     (0.00000,1.57000,0.00000)    (0.00000,5.38510,0.00000)    (0.00000,0.00000,2.11836)    (0.00000,0.00000,0.68463)
3.4400s     (0.00000,1.57000,0.00000)    (0.00000,5.40080,0.00000)    (0.00000,0.00000,0.42748)    (0.00000,0.00000,0.68890)
3.4500s     (0.00000,1.57000,0.00000)    (0.00000,5.41650,0.00000)    (0.00000,0.00000,-2.65376)    (0.00000,0.00000,0.66237)
3.4600s     (0.00000,1.57000,0.00000)    (0.00000,5.43220,0.00000)    (0.00000,0.00000,3.00027)    (0.00000,0.00000,0.69237)
3.4700s     (0.00000,1.57000,0.00000)    (0.00000,5.44790,0.00000)    (0.00000,0.00000,-1.26507)    (0.00000,0.00000,0.67972)
3.4800s     (0.00000,1.57000,0.00000)    (0.00000,5.46360,0.00000)    (0.00000,0.00000,-1.32380)    (0.00000,0.00000,0.66648)
3.4900s     (0.00000,1.57000,0.00000)    (0.00000,5.47930,0.00000)    (0.00000,0.00000,3.00657)    (0.00000,0.00000,0.69654)
3.5000s     (0.00000,1.57000,0.00000)    (0.00000,5.49500,0.00000)    (0.00000,0.00000,-2.68716)    (0.00000,0.00000,0.66967)
3.5100s     (0.00000,1.57000,0.00000)    (0.00000,5.51070,0.00000)    (0.00000,0.00000,0.61643)    (0.00000,0.00000,0.67584)
3.5200s     (0.00000,1.57000,0.00000)    (0.00000,5.52640,0.00000)    (0.00000,0.00000,1.83735)    (0.00000,0.00000,0.69421)
3.5300s     (0.00000,1.57000,0.00000)    (0.00000,5.54210,0.00000)    (0.00000,0.00000,-3.11358)    (0.00000,0.00000,0.66308)
3.5400s     (0.00000,1.57000,0.00000)    (0.00000,5.55780,0.00000)    (0.00000,0.00000,2.44308)    (0.00000,0.00000,0.68751)
3.5500s     (0.00000,1.57000,0.00000)    (0.00000,5.57350,0.00000)    (0.00000,0.00000,-0.27991)    (0.00000,0.00000,0.68471)
3.5600s     (0.00000,1.57000,0.00000)    (0.00000,5.58920,0.00000)    (0.00000,0.00000,-2.03784)    (0.00000,0.00000,0.66433)
3.5700s     (0.00000,1.57000,0.00000)    (0.00000,5.60490,0.00000)    (0.00000,0.00000,3.13097)    (0.00000,0.00000,0.69564)
3.5800s     (0.00000,1.57000,0.00000)    (0.00000,5.62060,0.00000)    (0.00000,0.00000,-2.38929)    (0.00000,0.00000,0.67175)
3.5900s     (0.00000,1.57000,0.00000)    (0.00000,5.63630,0.00000)    (0.00000,0.00000,0.28103)    (0.00000,0.00000,0.67456)
3.6000s     (0.00000,1.57000,0.00000)    (0.00000,5.65200,0.00000)    (0.00000,0.00000,1.97117)    (0.00000,0.00000,0.69427)
3.6100s     (0.00000,1.57000,0.00000)    (0.00000,5.66770,0.00000)    (0.00000,0.00000,-3.11327)    (0.00000,0.00000,0.66313)
3.6200s     (0.00000,1.57000,0.00000)    (0.00000,5.68340,0.00000)    (0.00000,0.00000,2.54801)    (0.00000,0.00000,0.68861)
3.6300s     (0.00000,1.57000,0.00000)    (0.00000,5.69910,0.00000)    (0.00000,0.00000,-0.61989)    (0.00000,0.00000,0.68242)
3.6400s     (0.00000,1.57000,0.00000)    (0.00000,5.71480,0.00000)    (0.00000,0.00000,-1.62094)    (0.00000,0.00000,0.66621)
3.6500s     (0.00000,1.57000,0.00000)    (0.00000,5.73050,0.00000)    (0.00000,0.00000,3.00522)    (0.00000,0.00000,0.69626)
3.6600s     (0.00000,1.57000,0.00000)    (0.00000,5.74620,0.00000)    (0.00000,0.00000,-2.84952)    (0.00000,0.00000,0.66776)
3.6700s     (0.00000,1.57000,0.00000)    (0.00000,5.76190,0.00000)    (0.00000,0.00000,1.27042)    (0.00000,0.00000,0.68047)
3.6800s     (0.00000,1.57000,0.00000)    (0.00000,5.77760,0.00000)    (0.00000,0.00000,0.92017)    (0.00000,0.00000,0.68967)
3.6900s     (0.00000,1.57000,0.00000)    (0.00000,5.79330,0.00000)    (0.00000,0.00000,-2.65000)    (0.00000,0.00000,0.66317)
3.7000s     (0.00000,1.57000,0.00000)    (0.00000,5.80900,0.00000)    (0.00000,0.00000,3.11179)    (0.00000,0.00000,0.69429)
3.7100s     (0.00000,1.57000,0.00000)    (0.00000,5.82470,0.00000)    (0.00000,0.00000,-2.12435)    (0.00000,0.00000,0.67304)
